referenceDesignator,deployNum,deployYear,rawFile,rawSerialNumber,attemptedAt,filesTried
CE04OSPD-DP01B-02-VEL3DA105,12.0,2023,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2024/03/03/sernums_hi-res_2654_20240303T160039_UTC.txt,1039,2026-09-18,sernums_hi-res_2654_20240303T160039_UTC.txt
CE04OSPD-DP01B-02-VEL3DA105,13.0,2024,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2025/02/18/sernums_hi-res_6246_20250218T021113_UTC.txt,1148,2026-09-18,sernums_hi-res_6246_20250218T021113_UTC.txt
CE04OSPD-DP01B-02-VEL3DA105,,2017,none,-99999,,
CE04OSPD-DP01B-02-VEL3DA105,,2019,none,-99999,,
CE04OSPD-DP01B-03-FLCDRA103,1.0,2014,none,-99999,2026-09-18,
CE04OSPD-DP01B-03-FLCDRA103,2.0,2015,none,-99999,2026-09-18,
CE04OSPD-DP01B-03-FLCDRA103,3.0,2016,none,-99999,2026-09-18,
CE04OSPD-DP01B-03-FLCDRA103,4.0,2017,none,-99999,2026-09-18,
CE04OSPD-DP01B-03-FLCDRA103,5.0,2017,none,-99999,2026-09-18,
CE04OSPD-DP01B-03-FLCDRA103,6.0,2018,none,-99999,2026-09-18,
CE04OSPD-DP01B-03-FLCDRA103,7.0,2019,none,-99999,2026-09-18,
CE04OSPD-DP01B-03-FLCDRA103,8.0,2019,none,-99999,2026-09-18,
CE04OSPD-DP01B-03-FLCDRA103,9.0,2020,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2021/07/13/sernums_hi-res_405_20210713T183138_UTC.txt,3716,2026-09-18,sernums_hi-res_405_20210713T183138_UTC.txt
CE04OSPD-DP01B-03-FLCDRA103,10.0,2021,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2022/02/23/sernums_hi-res_7603_20220223T143906_UTC.txt,3716,2026-09-18,sernums_hi-res_7603_20220223T143906_UTC.txt
CE04OSPD-DP01B-03-FLCDRA103,11.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2023/03/03/sernums_hi-res_7835_20230303T140215_UTC.txt,3400,2026-09-18,sernums_hi-res_7835_20230303T140215_UTC.txt
CE04OSPD-DP01B-03-FLCDRA103,12.0,2023,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2024/03/03/sernums_hi-res_2654_20240303T160039_UTC.txt,3399,2026-09-18,sernums_hi-res_2654_20240303T160039_UTC.txt
CE04OSPD-DP01B-03-FLCDRA103,13.0,2024,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2025/02/18/sernums_hi-res_6246_20250218T021113_UTC.txt,3400,2026-09-18,sernums_hi-res_6246_20250218T021113_UTC.txt
CE04OSPD-DP01B-03-FLCDRA103,,2017,none,-99999,,
CE04OSPD-DP01B-03-FLCDRA103,,2019,none,-99999,,
CE04OSPD-DP01B-04-FLNTUA103,1.0,2014,none,-99999,2026-09-18,
CE04OSPD-DP01B-04-FLNTUA103,2.0,2015,none,-99999,2026-09-18,
CE04OSPD-DP01B-04-FLNTUA103,3.0,2016,none,-99999,2026-09-18,
CE04OSPD-DP01B-04-FLNTUA103,4.0,2017,none,-99999,2026-09-18,
CE04OSPD-DP01B-04-FLNTUA103,5.0,2017,none,-99999,2026-09-18,
CE04OSPD-DP01B-04-FLNTUA103,6.0,2018,none,-99999,2026-09-18,
CE04OSPD-DP01B-04-FLNTUA103,7.0,2019,none,-99999,2026-09-18,
CE04OSPD-DP01B-04-FLNTUA103,8.0,2019,none,-99999,2026-09-18,
CE04OSPD-DP01B-04-FLNTUA103,9.0,2020,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2021/07/13/sernums_hi-res_405_20210713T183138_UTC.txt,3397,2026-09-18,sernums_hi-res_405_20210713T183138_UTC.txt
CE04OSPD-DP01B-04-FLNTUA103,10.0,2021,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2022/02/23/sernums_hi-res_7603_20220223T143906_UTC.txt,3397,2026-09-18,sernums_hi-res_7603_20220223T143906_UTC.txt
CE04OSPD-DP01B-04-FLNTUA103,11.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2023/03/03/sernums_hi-res_7835_20230303T140215_UTC.txt,3398,2026-09-18,sernums_hi-res_7835_20230303T140215_UTC.txt
CE04OSPD-DP01B-04-FLNTUA103,12.0,2023,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2024/03/03/sernums_hi-res_2654_20240303T160039_UTC.txt,3762,2026-09-18,sernums_hi-res_2654_20240303T160039_UTC.txt
CE04OSPD-DP01B-04-FLNTUA103,13.0,2024,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2025/02/18/sernums_hi-res_6246_20250218T021113_UTC.txt,3398,2026-09-18,sernums_hi-res_6246_20250218T021113_UTC.txt
CE04OSPD-DP01B-04-FLNTUA103,,2017,none,-99999,,
CE04OSPD-DP01B-04-FLNTUA103,,2019,none,-99999,,
CE04OSPD-DP01B-06-DOSTAD105,1.0,2014,none,-99999,2026-09-18,
CE04OSPD-DP01B-06-DOSTAD105,2.0,2015,none,-99999,2026-09-18,
CE04OSPD-DP01B-06-DOSTAD105,3.0,2016,none,-99999,2026-09-18,
CE04OSPD-DP01B-06-DOSTAD105,4.0,2017,none,-99999,2026-09-18,
CE04OSPD-DP01B-06-DOSTAD105,5.0,2017,none,-99999,2026-09-18,
CE04OSPD-DP01B-06-DOSTAD105,6.0,2018,none,-99999,2026-09-18,
CE04OSPD-DP01B-06-DOSTAD105,7.0,2019,none,-99999,2026-09-18,
CE04OSPD-DP01B-06-DOSTAD105,8.0,2019,none,-99999,2026-09-18,
CE04OSPD-DP01B-06-DOSTAD105,9.0,2020,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2021/07/13/sernums_hi-res_405_20210713T183138_UTC.txt,487,2026-09-18,sernums_hi-res_405_20210713T183138_UTC.txt
CE04OSPD-DP01B-06-DOSTAD105,10.0,2021,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2022/02/23/sernums_hi-res_7603_20220223T143906_UTC.txt,487,2026-09-18,sernums_hi-res_7603_20220223T143906_UTC.txt
CE04OSPD-DP01B-06-DOSTAD105,11.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2023/03/03/sernums_hi-res_7835_20230303T140215_UTC.txt,459,2026-09-18,sernums_hi-res_7835_20230303T140215_UTC.txt
CE04OSPD-DP01B-06-DOSTAD105,12.0,2023,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2024/03/03/sernums_hi-res_2654_20240303T160039_UTC.txt,125,2026-09-18,sernums_hi-res_2654_20240303T160039_UTC.txt
CE04OSPD-DP01B-06-DOSTAD105,13.0,2024,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2025/02/18/sernums_hi-res_6246_20250218T021113_UTC.txt,458,2026-09-18,sernums_hi-res_6246_20250218T021113_UTC.txt
CE04OSPD-DP01B-06-DOSTAD105,,2017,none,-99999,,
CE04OSPD-DP01B-06-DOSTAD105,,2019,none,-99999,,
CE04OSPS-PC01B-4A-CTDPFA109,1.0,2014,https://rawdata.oceanobservatories.org/files/CE04OSPS/PC01B/CTDPFA109/2014/10/CTDPFA109_10.33.10.135_2101_20141008T1943_UTC.dat,18,,
CE04OSPS-PC01B-4A-CTDPFA109,2.0,2015,https://rawdata.oceanobservatories.org/files/CE04OSPS/PC01B/CTDPFA109/2015/08/CTDPFA109_10.33.10.135_2101_20150803T1410_UTC.dat,113,,
CE04OSPS-PC01B-4A-CTDPFA109,3.0,2016,https://rawdata.oceanobservatories.org/files/CE04OSPS/PC01B/CTDPFA109/2016/07/CTDPFA109_10.33.10.135_2101_20160719T0047_UTC.dat,18,,
CE04OSPS-PC01B-4A-CTDPFA109,4.0,2017,https://rawdata.oceanobservatories.org/files/CE04OSPS/PC01B/CTDPFA109/2017/07/CTDPFA109_10.33.10.135_2101_20170729T0441_UTC.dat,113,,
CE04OSPS-PC01B-4A-CTDPFA109,5.0,2018,https://rawdata.oceanobservatories.org/files/CE04OSPS/PC01B/CTDPFA109/2018/07/CTDPFA109_10.33.10.135_2101_20180717T1459_UTC.dat,18,,
CE04OSPS-PC01B-4A-CTDPFA109,6.0,2019,https://rawdata.oceanobservatories.org/files/CE04OSPS/PC01B/CTDPFA109/2019/06/CTDPFA109_10.33.10.135_2101_20190614T1642_UTC.dat,113,,
CE04OSPS-PC01B-4A-CTDPFA109,7.0,2020,https://rawdata.oceanobservatories.org/files/CE04OSPS/PC01B/CTDPFA109/2020/08/CTDPFA109_10.33.10.135_2101_20200802T2032_UTC.dat,18,,
CE04OSPS-PC01B-4A-CTDPFA109,8.0,2021,https://rawdata.oceanobservatories.org/files/CE04OSPS/PC01B/CTDPFA109/2021/08/CTDPFA109_10.33.10.135_2101_20210824T2239_UTC.dat,113,,
CE04OSPS-PC01B-4A-CTDPFA109,9.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPS/PC01B/CTDPFA109/2022/08/CTDPFA109_10.33.10.135_2101_20220811T2207_UTC.dat,18,,
CE04OSPS-PC01B-4A-CTDPFA109,10.0,2023,https://rawdata.oceanobservatories.org/files/CE04OSPS/PC01B/CTDPFA109/2023/08/CTDPFA109_10.33.10.135_2101_20230816T1916_UTC.dat,113,,
CE04OSPS-PC01B-4A-CTDPFA109,11.0,2024,https://rawdata.oceanobservatories.org/files/CE04OSPS/PC01B/CTDPFA109/2024/08/CTDPFA109_10.33.10.135_2101_20240809T1245_UTC.dat,18,,
CE04OSPS-PC01B-4A-CTDPFA109,12.0,2025,https://rawdata.oceanobservatories.org/files/CE04OSPS/PC01B/CTDPFA109/2025/08/CTDPFA109_10.33.10.135_2101_20250805T1630_UTC.dat,113,,
CE04OSPS-SF01B-2A-CTDPFA107,1.0,2014,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/CTDPFA107/2014/09/CTDPFA107_10.33.10.195_2101_20140907T1909_UTC.dat,19,,
CE04OSPS-SF01B-2A-CTDPFA107,2.0,2015,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/CTDPFA107/2015/08/CTDPFA107_10.33.10.195_2101_20150803T1439_UTC.dat,112,,
CE04OSPS-SF01B-2A-CTDPFA107,3.0,2016,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/CTDPFA107/2016/07/CTDPFA107_10.33.10.195_2101_20160719T0105_UTC.dat,19,,
CE04OSPS-SF01B-2A-CTDPFA107,4.0,2017,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/CTDPFA107/2017/07/CTDPFA107_10.33.10.195_2101_20170729T0517_UTC.dat,112,,
CE04OSPS-SF01B-2A-CTDPFA107,5.0,2018,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/CTDPFA107/2018/07/CTDPFA107_10.33.10.195_2101_20180717T1530_UTC.dat,19,,
CE04OSPS-SF01B-2A-CTDPFA107,6.0,2019,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/CTDPFA107/2019/06/CTDPFA107_10.33.10.195_2101_20190614T1812_UTC.dat,112,,
CE04OSPS-SF01B-2A-CTDPFA107,7.0,2020,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/CTDPFA107/2020/08/CTDPFA107_10.33.10.195_2101_20200802T2052_UTC.dat,19,,
CE04OSPS-SF01B-2A-CTDPFA107,8.0,2021,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/CTDPFA107/2021/08/CTDPFA107_10.33.10.195_2101_20210824T2346_UTC.dat,112,,
CE04OSPS-SF01B-2A-CTDPFA107,9.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/CTDPFA107/2022/08/CTDPFA107_10.33.10.195_2101_20220811T2217_UTC.dat,19,,
CE04OSPS-SF01B-2A-CTDPFA107,10.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/CTDPFA107/2022/09/CTDPFA107_10.33.10.195_2101_20220906T2142_UTC.dat,30,,
CE04OSPS-SF01B-2A-CTDPFA107,11.0,2023,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/CTDPFA107/2023/08/CTDPFA107_10.33.10.195_2101_20230816T1912_UTC.dat,19,,
CE04OSPS-SF01B-2A-CTDPFA107,12.0,2024,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/CTDPFA107/2024/08/CTDPFA107_10.33.10.195_2101_20240810T0156_UTC.dat,112,,
CE04OSPS-SF01B-2A-CTDPFA107,13.0,2025,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/CTDPFA107/2025/08/CTDPFA107_10.33.10.195_2101_20250805T1511_UTC.dat,19,,
CE04OSPS-SF01B-3A-FLORTD104,1.0,2014,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/FLORTD104/2014/11/FLORTD104_10.33.10.201_2101_20141105T1958_UTC.dat,1150,2026-09-18,FLORTD104_10.33.10.201_2101_20141103T2202_UTC.dat FLORTD104_10.33.10.201_2101_20141104T0000_UTC.dat FLORTD104_10.33.10.201_2101_20141105T1958_UTC.dat
CE04OSPS-SF01B-3A-FLORTD104,2.0,2015,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/FLORTD104/2015/08/FLORTD104_10.33.10.201_2101_20150803T1439_UTC.dat,1289,,
CE04OSPS-SF01B-3A-FLORTD104,3.0,2016,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/FLORTD104/2016/07/FLORTD104_10.33.10.201_2101_20160719T0105_UTC.dat,1150,,
CE04OSPS-SF01B-3A-FLORTD104,4.0,2017,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/FLORTD104/2017/07/FLORTD104_10.33.10.201_2101_20170729T0517_UTC.dat,1289,,
CE04OSPS-SF01B-3A-FLORTD104,5.0,2018,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/FLORTD104/2018/07/FLORTD104_10.33.10.201_2101_20180717T1530_UTC.dat,1194,,
CE04OSPS-SF01B-3A-FLORTD104,6.0,2019,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/FLORTD104/2019/06/FLORTD104_10.33.10.201_2101_20190614T1812_UTC.dat,1289,,
CE04OSPS-SF01B-3A-FLORTD104,7.0,2020,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/FLORTD104/2020/08/FLORTD104_10.33.10.201_2101_20200802T2052_UTC.dat,1150,,
CE04OSPS-SF01B-3A-FLORTD104,8.0,2021,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/FLORTD104/2021/08/FLORTD104_10.33.10.201_2101_20210824T2346_UTC.dat,1289,,
CE04OSPS-SF01B-3A-FLORTD104,9.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/FLORTD104/2022/08/FLORTD104_10.33.10.201_2101_20220811T2217_UTC.dat,1150,,
CE04OSPS-SF01B-3A-FLORTD104,10.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/FLORTD104/2022/09/FLORTD104_10.33.10.201_2101_20220906T2143_UTC.dat,1292,,
CE04OSPS-SF01B-3A-FLORTD104,11.0,2023,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/FLORTD104/2023/08/FLORTD104_10.33.10.201_2101_20230816T1912_UTC.dat,1289,,
CE04OSPS-SF01B-3A-FLORTD104,12.0,2024,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/FLORTD104/2024/08/FLORTD104_10.33.10.201_2101_20240810T0156_UTC.dat,1028,,
CE04OSPS-SF01B-3A-FLORTD104,13.0,2025,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/FLORTD104/2025/08/FLORTD104_10.33.10.201_2101_20250805T1511_UTC.dat,1293,,
CE04OSPS-SF01B-3B-OPTAAD105,1.0,2014,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/OPTAAD105/2014/11/OPTAAD105_10.33.10.202_2101_20141106T0022_UTC.dat,128,2026-09-18,OPTAAD105_10.33.10.202_2101_20141106T0022_UTC.dat
CE04OSPS-SF01B-3B-OPTAAD105,2.0,2015,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/OPTAAD105/2015/10/OPTAAD105_10.33.10.202_2101_20151006T2014_UTC.dat,223,2026-09-18,OPTAAD105_10.33.10.202_2101_20151028T2034_UTC.dat OPTAAD105_10.33.10.202_2101_20151006T2014_UTC.dat
CE04OSPS-SF01B-3B-OPTAAD105,3.0,2016,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/OPTAAD105/2017/01/OPTAAD105_10.33.10.202_2101_20170109T0000_UTC.dat,250,2026-09-18,OPTAAD105_10.33.10.202_2101_20170109T0000_UTC.dat
CE04OSPS-SF01B-3B-OPTAAD105,4.0,2017,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/OPTAAD105/2017/08/OPTAAD105_10.33.10.202_2101_20170810T0000_UTC.dat,221,2026-09-18,OPTAAD105_10.33.10.202_2101_20170810T0000_UTC.dat
CE04OSPS-SF01B-3B-OPTAAD105,5.0,2018,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/OPTAAD105/2018/12/OPTAAD105_10.33.10.202_2101_20181230T0721_UTC.dat,128,2026-09-18,OPTAAD105_10.33.10.202_2101_20181230T0721_UTC.dat
CE04OSPS-SF01B-3B-OPTAAD105,6.0,2019,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/OPTAAD105/2019/11/OPTAAD105_10.33.10.202_2101_20191113T0720_UTC.dat,221,2026-09-18,OPTAAD105_10.33.10.202_2101_20191113T0720_UTC.dat
CE04OSPS-SF01B-3B-OPTAAD105,7.0,2020,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/OPTAAD105/2020/08/OPTAAD105_10.33.10.202_2101_20200802T2052_UTC.dat,128,2026-09-18,OPTAAD105_10.33.10.202_2101_20200802T2052_UTC.dat
CE04OSPS-SF01B-3B-OPTAAD105,8.0,2021,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/OPTAAD105/2022/02/OPTAAD105_10.33.10.202_2101_20220216T0721_UTC.dat,221,2026-09-18,OPTAAD105_10.33.10.202_2101_20220216T0721_UTC.dat
CE04OSPS-SF01B-3B-OPTAAD105,9.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/OPTAAD105/2022/08/OPTAAD105_10.33.10.202_2101_20220823T0721_UTC.dat,128,2026-09-18,OPTAAD105_10.33.10.202_2101_20220823T0721_UTC.dat
CE04OSPS-SF01B-3B-OPTAAD105,10.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/OPTAAD105/2023/02/OPTAAD105_10.33.10.202_2101_20230225T0721_UTC.dat,186,2026-09-18,OPTAAD105_10.33.10.202_2101_20230225T0721_UTC.dat
CE04OSPS-SF01B-3B-OPTAAD105,11.0,2023,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/OPTAAD105/2024/02/OPTAAD105_10.33.10.202_2101_20240211T0721_UTC.dat,166,2026-09-18,OPTAAD105_10.33.10.202_2101_20240211T0721_UTC.dat
CE04OSPS-SF01B-3B-OPTAAD105,12.0,2024,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/OPTAAD105/2025/02/OPTAAD105_10.33.10.202_2101_20250205T0721_UTC.dat,169,2026-09-18,OPTAAD105_10.33.10.202_2101_20250205T0721_UTC.dat
CE04OSPS-SF01B-3B-OPTAAD105,13.0,2025,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/OPTAAD105/2026/02/OPTAAD105_10.33.10.202_2101_20260209T0721_UTC.dat,166,2026-09-18,OPTAAD105_10.33.10.202_2101_20260209T0721_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,1.0,2014,none,-99999,2026-09-18,PARADA102_10.33.10.203_2101_20141103T2204_UTC.dat PARADA102_10.33.10.203_2101_20141105T1954_UTC.dat PARADA102_10.33.10.203_2101_20141105T1954_UTC.dat PARADA102_10.33.10.203_2101_20141103T2204_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,2.0,2015,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/PARADA102/2015/10/PARADA102_10.33.10.203_2101_20151028T2035_UTC.dat,507,2026-09-18,PARADA102_10.33.10.203_2101_20150803T1444_UTC.dat PARADA102_10.33.10.203_2101_20150803T1509_UTC.dat PARADA102_10.33.10.203_2101_20150804T0000_UTC.dat PARADA102_10.33.10.203_2101_20150825T2013_UTC.dat PARADA102_10.33.10.203_2101_20150825T2111_UTC.dat PARADA102_10.33.10.203_2101_20151103T0021_UTC.dat PARADA102_10.33.10.203_2101_20151030T0000_UTC.dat PARADA102_10.33.10.203_2101_20151029T0000_UTC.dat PARADA102_10.33.10.203_2101_20151028T2035_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,3.0,2016,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/PARADA102/2017/01/PARADA102_10.33.10.203_2101_20170122T0000_UTC.dat,434,2026-09-18,PARADA102_10.33.10.203_2101_20160719T0106_UTC.dat PARADA102_10.33.10.203_2101_20160720T0000_UTC.dat PARADA102_10.33.10.203_2101_20160721T0000_UTC.dat PARADA102_10.33.10.203_2101_20160722T0000_UTC.dat PARADA102_10.33.10.203_2101_20160723T0000_UTC.dat PARADA102_10.33.10.203_2101_20170122T0000_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,4.0,2017,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/PARADA102/2017/09/PARADA102_10.33.10.203_2101_20170916T0000_UTC.dat,507,2026-09-18,PARADA102_10.33.10.203_2101_20170729T0517_UTC.dat PARADA102_10.33.10.203_2101_20170730T0000_UTC.dat PARADA102_10.33.10.203_2101_20170731T0000_UTC.dat PARADA102_10.33.10.203_2101_20170801T0000_UTC.dat PARADA102_10.33.10.203_2101_20170802T0000_UTC.dat PARADA102_10.33.10.203_2101_20170916T0000_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,5.0,2018,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/PARADA102/2018/12/PARADA102_10.33.10.203_2101_20181230T0000_UTC.dat,566,2026-09-18,PARADA102_10.33.10.203_2101_20180717T1530_UTC.dat PARADA102_10.33.10.203_2101_20180718T0000_UTC.dat PARADA102_10.33.10.203_2101_20180719T0000_UTC.dat PARADA102_10.33.10.203_2101_20180720T0000_UTC.dat PARADA102_10.33.10.203_2101_20180721T0000_UTC.dat PARADA102_10.33.10.203_2101_20181230T0000_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,6.0,2019,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/PARADA102/2019/06/PARADA102_10.33.10.203_2101_20190617T0000_UTC.dat,507,2026-09-18,PARADA102_10.33.10.203_2101_20190614T1812_UTC.dat PARADA102_10.33.10.203_2101_20190615T0000_UTC.dat PARADA102_10.33.10.203_2101_20190616T0000_UTC.dat PARADA102_10.33.10.203_2101_20190617T0000_UTC.dat PARADA102_10.33.10.203_2101_20190618T0000_UTC.dat PARADA102_10.33.10.203_2101_20191028T0000_UTC.dat PARADA102_10.33.10.203_2101_20191027T0000_UTC.dat PARADA102_10.33.10.203_2101_20191026T0000_UTC.dat PARADA102_10.33.10.203_2101_20191025T0000_UTC.dat PARADA102_10.33.10.203_2101_20190617T0000_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,7.0,2020,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/PARADA102/2020/08/PARADA102_10.33.10.203_2101_20200812T0000_UTC.dat,404,2026-09-18,PARADA102_10.33.10.203_2101_20200802T2052_UTC.dat PARADA102_10.33.10.203_2101_20200803T0000_UTC.dat PARADA102_10.33.10.203_2101_20200804T0000_UTC.dat PARADA102_10.33.10.203_2101_20200805T0000_UTC.dat PARADA102_10.33.10.203_2101_20200806T0000_UTC.dat PARADA102_10.33.10.203_2101_20200812T0000_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,8.0,2021,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/PARADA102/2022/02/PARADA102_10.33.10.203_2101_20220216T0000_UTC.dat,401,2026-09-18,PARADA102_10.33.10.203_2101_20210824T2346_UTC.dat PARADA102_10.33.10.203_2101_20210825T0000_UTC.dat PARADA102_10.33.10.203_2101_20210826T0000_UTC.dat PARADA102_10.33.10.203_2101_20210827T0000_UTC.dat PARADA102_10.33.10.203_2101_20210828T0000_UTC.dat PARADA102_10.33.10.203_2101_20220216T0000_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,9.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/PARADA102/2022/08/PARADA102_10.33.10.203_2101_20220823T0000_UTC.dat,404,2026-09-18,PARADA102_10.33.10.203_2101_20220811T2217_UTC.dat PARADA102_10.33.10.203_2101_20220812T0000_UTC.dat PARADA102_10.33.10.203_2101_20220813T0000_UTC.dat PARADA102_10.33.10.203_2101_20220814T0000_UTC.dat PARADA102_10.33.10.203_2101_20220815T0000_UTC.dat PARADA102_10.33.10.203_2101_20220823T0000_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,10.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/PARADA102/2023/02/PARADA102_10.33.10.203_2101_20230225T0000_UTC.dat,400,2026-09-18,PARADA102_10.33.10.203_2101_20220906T2143_UTC.dat PARADA102_10.33.10.203_2101_20220907T0000_UTC.dat PARADA102_10.33.10.203_2101_20220908T0000_UTC.dat PARADA102_10.33.10.203_2101_20220909T0000_UTC.dat PARADA102_10.33.10.203_2101_20220910T0000_UTC.dat PARADA102_10.33.10.203_2101_20230225T0000_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,11.0,2023,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/PARADA102/2024/02/PARADA102_10.33.10.203_2101_20240212T0000_UTC.dat,404,2026-09-18,PARADA102_10.33.10.203_2101_20230816T1912_UTC.dat PARADA102_10.33.10.203_2101_20230817T0000_UTC.dat PARADA102_10.33.10.203_2101_20230818T0000_UTC.dat PARADA102_10.33.10.203_2101_20230819T0000_UTC.dat PARADA102_10.33.10.203_2101_20230820T0000_UTC.dat PARADA102_10.33.10.203_2101_20240212T0000_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,12.0,2024,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/PARADA102/2025/02/PARADA102_10.33.10.203_2101_20250206T0000_UTC.dat,400,2026-09-18,PARADA102_10.33.10.203_2101_20240809T1300_UTC.dat PARADA102_10.33.10.203_2101_20240810T0156_UTC.dat PARADA102_10.33.10.203_2101_20240811T0000_UTC.dat PARADA102_10.33.10.203_2101_20240812T0000_UTC.dat PARADA102_10.33.10.203_2101_20240813T0000_UTC.dat PARADA102_10.33.10.203_2101_20250206T0000_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,13.0,2025,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/PARADA102/2026/02/PARADA102_10.33.10.203_2101_20260210T0000_UTC.dat,404,2026-09-18,PARADA102_10.33.10.203_2101_20250805T1511_UTC.dat PARADA102_10.33.10.203_2101_20250806T0000_UTC.dat PARADA102_10.33.10.203_2101_20250807T0000_UTC.dat PARADA102_10.33.10.203_2101_20250808T0000_UTC.dat PARADA102_10.33.10.203_2101_20250809T0000_UTC.dat PARADA102_10.33.10.203_2101_20260210T0000_UTC.dat
CE04OSPS-SF01B-3C-PARADA102,,2022,none,-99999,,
